Field_Target,Field_Ref,Column,Mean_Target,Mean_Ref,Pooled_Std,MeanDiff,CohenD,Effect_Size
corhsciphi,All other fields,nonf_vth,2.0958,1.9039,1.838,0.1918,0.10436480200528712,negligible
corhsciphi,All other fields,att_vth,0.5327,0.4662,0.8441,0.0665,0.07881156834378589,negligible
corhsciphi,All other fields,fact_vth,2.0504,2.0474,2.1264,0.0029,0.0013805769956001567,negligible
corhsciphi,All other fields,lkly_vth,1.2688,1.437,1.626,-0.1681,-0.10339983112892981,negligible
corhsciphi,All other fields,att_jth,0.2419,0.2008,0.4974,0.0412,0.08277713133916437,negligible
corhsciphi,All other fields,fact_jth,0.0769,0.0921,0.3212,-0.0152,-0.04718134605556099,negligible
corhsciphi,All other fields,lkly_jth,0.6885,0.682,1.3624,0.0065,0.004736449544559236,negligible
corhsciphi,All other fields,nfct_nth,0.0723,0.0397,0.2225,0.0326,0.1463747451978069,negligible
corhsciphi,All other fields,att_nth,0.0531,0.0374,0.1941,0.0157,0.08071856347793498,negligible
corhsciphi,All other fields,fct_nth,0.2419,0.2254,0.6082,0.0165,0.027163144699102772,negligible
corhsciphi,All other fields,lkly_nth,0.2562,0.2951,0.7154,-0.039,-0.05446056386979683,negligible
corhsciphi,All other fields,spch_vto,0.3658,0.2823,0.6948,0.0835,0.12013563636596988,negligible
corhsciphi,All other fields,mntl_vto,0.4219,0.4454,0.8093,-0.0235,-0.02898617036881865,negligible
corhsciphi,All other fields,dsre_vto,0.9942,0.8002,1.1361,0.1941,0.17081458617307282,negligible
corhsciphi,All other fields,efrt_vto,1.2777,1.1311,1.3482,0.1466,0.10871433208286549,negligible
corhsciphi,All other fields,prob_vto,0.4215,0.4949,0.9097,-0.0734,-0.08063894542502219,negligible
corhsciphi,All other fields,x1_jto,0.635,0.6232,1.2811,0.0118,0.009189185083350822,negligible
corhsciphi,All other fields,x2_jto,0.4631,0.3375,0.7312,0.1256,0.17176316726665278,negligible
corhsciphi,All other fields,x3_jto,0.0123,0.0125,0.1101,-0.0002,-0.0016250505788046438,negligible
corhsciphi,All other fields,x4_jto,0.2169,0.265,0.6122,-0.0481,-0.07850744223804862,negligible
corhsciphi,All other fields,x5_jto,0.3365,0.2571,0.5943,0.0794,0.13367539600539136,negligible
corhsciphi,All other fields,all_nto,1.47,0.6954,1.2918,0.7746,0.5996616895955669,medium
corhsciphi,All other fields,nonfadvl,0.6054,0.8086,1.0536,-0.2032,-0.1928672337927985,negligible
corhsciphi,All other fields,atadvl,0.0588,0.0629,0.2564,-0.004,-0.015662543283866143,negligible
corhsciphi,All other fields,fctadvl,0.3192,0.465,0.8566,-0.1458,-0.17018767192326012,negligible
corhsciphi,All other fields,lklydvl,0.1681,0.2957,0.675,-0.1276,-0.18903113673944053,negligible
corhsciphi,All other fields,all_vth,5.9492,5.8544,3.832,0.0948,0.024739195021704227,negligible
corhsciphi,All other fields,all_jth,1.005,0.9749,1.505,0.0301,0.01996978606930789,negligible
corhsciphi,All other fields,all_nth,0.6219,0.5976,1.0287,0.0244,0.023686237337969013,negligible
corhsciphi,All other fields,all_th,7.575,7.4275,4.7575,0.1475,0.031009960992600095,negligible
corhsciphi,All other fields,all_vto,3.4754,3.1545,2.367,0.3209,0.13558670293764527,negligible
corhsciphi,All other fields,all_jto,1.6669,1.4955,1.7643,0.1714,0.09713759966949193,negligible
corhsciphi,All other fields,all_to,6.6073,5.3456,3.5973,1.2617,0.35073925288935665,small
corhsciphi,All other fields,all_advl,1.1546,1.6322,1.6173,-0.4776,-0.2953178797233095,small
corhsciphi,All other fields,act_ipv,0.0065,0.0065,0.1022,0.0,0.00039205246877466936,negligible
corhsciphi,All other fields,act_tpv,0.2304,0.267,0.7338,-0.0366,-0.04992915210883387,negligible
corhsciphi,All other fields,mentalpv,0.0192,0.0103,0.1065,0.009,0.08424667442537298,negligible
corhsciphi,All other fields,commpv,0.0442,0.0491,0.2709,-0.0049,-0.01812571528266218,negligible
corhsciphi,All other fields,occurpv,0.0,0.0023,0.0967,-0.0023,-0.023879968875674996,negligible
corhsciphi,All other fields,copulapv,0.0312,0.0144,0.1328,0.0168,0.12619203619249103,negligible
corhsciphi,All other fields,aspectpv,0.0019,0.0077,0.0694,-0.0058,-0.08366529868622159,negligible
corhsciphi,All other fields,humann,6.9488,4.9599,6.2231,1.989,0.31961056658607295,small
corhsciphi,All other fields,prcessn,20.8158,20.8993,11.1469,-0.0836,-0.007496180081250632,negligible
corhsciphi,All other fields,cognitn,7.1623,7.1568,5.2318,0.0055,0.0010488009492354371,negligible
corhsciphi,All other fields,abstrcn,36.8492,32.3021,15.3048,4.5472,0.29710651222944867,small
corhsciphi,All other fields,concrtn,6.9865,8.3975,7.2525,-1.411,-0.19455191073546038,negligible
corhsciphi,All other fields,tccncrt,4.8096,6.4759,6.533,-1.6663,-0.2550530104270864,small
corhsciphi,All other fields,quann,4.9258,7.6822,6.2797,-2.7565,-0.43894803058284587,small
corhsciphi,All other fields,placen,4.7419,5.3065,6.3594,-0.5646,-0.08878266855949217,negligible
corhsciphi,All other fields,groupn,3.4,2.492,4.432,0.908,0.20488100026134268,small
corhsciphi,All other fields,sizej,1.3538,2.1777,2.6621,-0.8238,-0.30947030901853256,small
corhsciphi,All other fields,timej,0.5369,0.8141,1.6139,-0.2772,-0.1717389557783664,negligible
corhsciphi,All other fields,colorj,0.0269,0.1094,0.5437,-0.0824,-0.15163340037031003,negligible
corhsciphi,All other fields,evalj,0.7519,0.8855,1.3795,-0.1336,-0.0968461414200308,negligible
corhsciphi,All other fields,relatnj,4.63,5.1684,3.4413,-0.5384,-0.15644360744498653,negligible
corhsciphi,All other fields,topicj,9.8081,6.1792,7.5618,3.6289,0.4798911329036888,small
corhsciphi,All other fields,actv,15.8123,16.5285,6.3497,-0.7162,-0.11278550099816195,negligible
corhsciphi,All other fields,commv,6.7181,6.0869,4.0534,0.6312,0.15572300754410706,negligible
corhsciphi,All other fields,mentalv,13.735,12.704,5.6195,1.031,0.18346350877542295,negligible
corhsciphi,All other fields,causev,2.8346,2.646,2.4266,0.1886,0.07771643819799046,negligible
corhsciphi,All other fields,occurv,2.3546,2.6242,2.3526,-0.2696,-0.11459745905229471,negligible
corhsciphi,All other fields,existv,8.4854,8.667,4.0829,-0.1816,-0.04447435419072369,negligible
corhsciphi,All other fields,aspectv,0.8865,0.7659,1.1821,0.1207,0.102083329460498,negligible
