Field_Target,Section_Target,Section_Ref,Column,Mean_Target,Mean_Ref,Pooled_Std,MeanDiff,CohenD,Effect_Size
corhsciant,abs,All other sections,ttr,33.3529,30.7226,2.6388,2.6303,0.9968,large
corhsciant,abs,All other sections,fact_jth,0.1294,0.0054,0.1711,0.1241,0.7248,medium
corhsciant,abs,All other sections,agls_psv,15.7882,10.828,7.778,4.9603,0.6377,medium
corhsciant,abs,All other sections,lkly_nth,0.5765,0.1179,0.7469,0.4586,0.6141,medium
corhsciant,abs,All other sections,spl_aux,3.4176,1.8696,2.6056,1.548,0.5941,medium
corhsciant,abs,All other sections,that_rel,4.1353,2.3696,3.0334,1.7657,0.5821,medium
corhsciant,abs,All other sections,sub_cos,0.8353,0.2548,1.0218,0.5805,0.5681,medium
corhsciant,abs,All other sections,finlprep,0.7706,0.2589,0.945,0.5117,0.5414,medium
corhsciant,abs,All other sections,pres,52.7529,43.5143,17.7345,9.2387,0.5209,medium
corhsciant,abs,All other sections,allpasv,20.4412,16.1762,8.5216,4.265,0.5005,medium
corhsciant,abs,All other sections,prtcle,0.1824,0.0244,0.3269,0.1579,0.4832,small
corhsciant,abs,All other sections,existv,9.4471,7.372,5.5545,2.075,0.3736,small
corhsciant,abs,All other sections,pro3,7.0882,5.0327,5.5612,2.0555,0.3696,small
corhsciant,abs,All other sections,pro_do,0.3824,0.1435,0.683,0.2389,0.3498,small
corhsciant,abs,All other sections,jcmp,0.3118,0.1167,0.6196,0.1951,0.3149,small
corhsciant,abs,All other sections,act_tpv,0.6412,0.2958,1.1839,0.3453,0.2917,small
corhsciant,abs,All other sections,pl_adv,6.0882,3.8363,8.4552,2.2519,0.2663,small
corhsciant,abs,All other sections,timej,1.5176,0.925,2.3486,0.5926,0.2523,small
corhsciant,abs,All other sections,nonfadvl,0.8471,0.5018,1.3989,0.3453,0.2468,small
corhsciant,abs,All other sections,allpro,15.5765,13.2714,10.6871,2.305,0.2157,small
corhsciant,abs,All other sections,advs,25.8176,23.1685,12.3203,2.6492,0.215,small
corhsciant,abs,All other sections,rel_subj,2.6824,2.1554,2.5595,0.527,0.2059,small
corhsciant,abs,All other sections,evalj,1.2706,0.922,1.7952,0.3486,0.1942,negligible
corhsciant,abs,All other sections,p_and,3.9765,3.194,4.3098,0.7824,0.1815,negligible
corhsciant,abs,All other sections,n,371.5294,364.456,39.6361,7.0735,0.1785,negligible
corhsciant,abs,All other sections,tm_adv,1.6882,1.3393,1.9546,0.3489,0.1785,negligible
corhsciant,abs,All other sections,commv,6.5941,5.6143,5.5671,0.9798,0.176,negligible
corhsciant,abs,All other sections,all_nth,0.5765,0.3351,1.4911,0.2414,0.1619,negligible
corhsciant,abs,All other sections,prcessn,23.7059,21.6292,13.7543,2.0767,0.151,negligible
corhsciant,abs,All other sections,adj_attr,79.5412,75.8488,24.9444,3.6924,0.148,negligible
corhsciant,abs,All other sections,actv,16.4588,15.3262,7.9589,1.1326,0.1423,negligible
corhsciant,abs,All other sections,nonf_vth,2.3824,2.0494,2.5582,0.3329,0.1301,negligible
corhsciant,abs,All other sections,wrlengh,5.5765,5.5405,0.3006,0.036,0.1197,negligible
corhsciant,abs,All other sections,allconj,16.0412,15.1327,9.1653,0.9084,0.0991,negligible
corhsciant,abs,All other sections,all_advl,1.0412,0.8786,1.9111,0.1626,0.0851,negligible
corhsciant,abs,All other sections,prob_vto,0.3588,0.2679,1.1004,0.091,0.0827,negligible
